SOURCE|DATE_OF_ACTION|OPER_TYPE|ACTION|CURRENCY|SR_CITY|SR_CODE|SR_COUNTRY|SR_NAME|SR_TYPE|FCMI|RCAT|TKT_COUNT|REP_DATE|SSR_FARE|SSR_SEAT_AMOUNT|SSR_NTBL_AMOUNT|SSR_XBAG_AMOUNT|SSR_WBAG_AMOUNT|SSR_CATERING_AMOUNT|FARE|PAX_FARE|DISCOUNT|TRANSACTION_FEE|TAX|SURCHARGE|CE_AMOUNT|TF_AMOUNT|SERVICE_FEE|PENALTY|SMS_FARE|OPTION_FARE|CASH_PAYMENT|CC_PAYMENT|EX_PAYMENT|DP_PAYMENT|GC_PAYMENT|MCO_PAYMENT|INV_PAYMENT|GRO_PAYMENT|EDD_PAYMENT|IDL_PAYMENT|FF_PAYMENT|BOH_PAYMENT|ISW_PAYMENT|SFT_PAYMENT|CQ_PAYMENT|MS_PAYMENT|GGP_PAYMENT|EP_PAYMENT|TP_PAYMENT|COMMISSION|MU_AMOUNT|VAT_AMOUNT|OTHER_PAYMENT|GAIN_LOSS_AMOUNT|LOC_SSR_SEAT_AMOUNT|LOC_SSR_NTBL_AMOUNT|LOC_SSR_XBAG_AMOUNT|LOC_SSR_WBAG_AMOUNT|LOC_SSR_CATERING_AMOUNT|LOC_FARE|LOC_PAX_FARE|LOC_DISCOUNT|LOC_TRANSACTION_FEE|LOC_TAX|LOC_SURCHARGE|LOC_CE_AMOUNT|LOC_TF_AMOUNT|LOC_SERVICE_FEE|LOC_PENALTY|LOC_SMS_FARE|LOC_OPTION_FARE|LOC_COMMISSION|LOC_MU_AMOUNT|LOC_CASH_PAYMENT|LOC_CC_PAYMENT|LOC_EX_PAYMENT|LOC_DP_PAYMENT|LOC_GC_PAYMENT|LOC_MCO_PAYMENT|LOC_INV_PAYMENT|LOC_GRO_PAYMENT|LOC_EDD_PAYMENT|LOC_IDL_PAYMENT|LOC_FF_PAYMENT|LOC_BOH_PAYMENT|LOC_ISW_PAYMENT|LOC_SFT_PAYMENT|LOC_CQ_PAYMENT|LOC_MS_PAYMENT|LOC_GGP_PAYMENT|LOC_EP_PAYMENT|LOC_TP_PAYMENT|LOC_OTHER_PAYMENT|LOC_GAIN_LOSS_AMOUNT
PAX|25-06-2024|DOM|Sales|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|8|25-06-2024|0|0|0|0|0|0|-381190|-381190|0|0|-76060|-420000|0|0|0|0|-160|0|0|0|0|877410|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-381190|-381190|0|0|-76060|-420000|0|0|0|0|-160|0|0|0|0|0|0|877410|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Sales|NGN|YOL|HB GLOBAL TRAVELS|NG|HB GLOBAL TRAVELS LIMITED|AG|A|ACT|11|25-06-2024|0|0|0|0|0|0|-261488|-261488|0|0|-58074|-540000|0|0|0|0|-480|0|0|0|0|0|0|0|860042|0|0|0|0|0|0|0|0|0|0|0|0|15690|0|0|0|0|0|0|0|0|0|-261488|-261488|0|0|-58074|-540000|0|0|0|0|-480|0|15690|0|0|0|0|0|0|0|860042|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Sales|NGN|ABV|DE PREFERRED S PRING|NG|DE PREFERRED SPRING TRAVELS LTD|AG|A|ACT|2|25-06-2024|0|0|0|0|0|0|-102381|-102381|0|0|-15119|-120000|0|0|0|0|0|0|0|0|0|0|0|0|237500|0|0|0|0|0|0|0|0|0|0|0|0|6143|0|0|0|0|0|0|0|0|0|-102381|-102381|0|0|-15119|-120000|0|0|0|0|0|0|6143|0|0|0|0|0|0|0|237500|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Exchange|NGN|PHG|PHCTKT|NG|PORTHARCOURT TICKETING|OF|A|ACT|20|25-06-2024|0|0|0|0|0|0|729332|729332|0|3500|163268|1246000|0|0|0|0|0|0|0|0|-2142100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-9942|0|0|0|0|0|0|0|0|0|729332|729332|0|3500|163268|1246000|0|0|0|0|0|0|-9942|0|0|0|-2142100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Sales|NGN|BNI|BNITKT|NG|BENIN TICKETING|OF|A|ACT|4|25-06-2024|0|0|0|0|0|0|-313572|-313572|0|0|-30678|-180000|0|0|0|0|-160|0|0|0|0|524410|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-313572|-313572|0|0|-30678|-180000|0|0|0|0|-160|0|0|0|0|0|0|524410|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Exchange|NGN|SKO|LILLYPOND INTEGRATED|NG|LILLYPOND INTEGRATED SERVICES LTD|AG|A|ACT|2|25-06-2024|0|0|0|0|0|0|69047|69047|0|0|11703|85000|0|0|0|0|0|0|0|0|-165750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-4142|0|0|0|0|0|0|0|0|0|69047|69047|0|0|11703|85000|0|0|0|0|0|0|-4142|0|0|0|-165750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Sales|NGN|PHC|GOGO ARRIBA TRAVEL |NG|GOGO ARRIBA TRAVEL SERVICES LIMITED|AG|A|ACT|2|25-06-2024|0|0|0|0|0|0|-136667|-136667|0|0|-16833|-120000|0|0|0|0|0|0|0|0|0|0|0|0|273500|0|0|0|0|0|0|0|0|0|0|0|0|8200|0|0|0|0|0|0|0|0|0|-136667|-136667|0|0|-16833|-120000|0|0|0|0|0|0|8200|0|0|0|0|0|0|0|273500|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Exchange|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|2|25-06-2024|0|0|0|0|0|0|240239|240239|0|350|32512|180000|0|0|0|0|0|0|0|0|-453101|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|240239|240239|0|350|32512|180000|0|0|0|0|0|0|0|0|0|0|-453101|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Sales|NGN|LOS|GO ZIKA TRAVELS|NG|GO ZIKA TRAVELS SERVICES|AG|A|ACT|2|25-06-2024|0|0|0|0|0|0|-184286|-184286|0|0|-30214|-120000|0|0|0|0|0|0|0|0|0|0|0|0|334500|0|0|0|0|0|0|0|0|0|0|0|0|11057|0|0|0|0|0|0|0|0|0|-184286|-184286|0|0|-30214|-120000|0|0|0|0|0|0|11057|0|0|0|0|0|0|0|334500|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|25-06-2024|DOM|Sales|NGN|LOS|GREMBLE AND PHUNPHEM|NG|GREMBLE AND PHUNPHEM LIMITED|AG|A|ACT|2|25-06-2024|0|0|0|0|0|0|-243334|-243334|0|0|-22166|-120000|0|0|0|0|0|0|0|0|0|0|0|0|385500|0|0|0|0|0|0|0|0|0|0|0|0|14600|0|0|0|0|0|0|0|0|0|-243334|-243334|0|0|-22166|-120000|0|0|0|0|0|0|14600|0|0|0|0|0|0|0|385500|0|0|0|0|0|0|0|0|0|0|0|0|0|0
