SOURCE|DATE_OF_ACTION|OPER_TYPE|ACTION|CURRENCY|SR_CITY|SR_CODE|SR_COUNTRY|SR_NAME|SR_TYPE|FCMI|RCAT|TKT_COUNT|REP_DATE|SSR_FARE|SSR_SEAT_AMOUNT|SSR_NTBL_AMOUNT|SSR_XBAG_AMOUNT|SSR_WBAG_AMOUNT|SSR_CATERING_AMOUNT|FARE|PAX_FARE|DISCOUNT|TRANSACTION_FEE|TAX|SURCHARGE|CE_AMOUNT|TF_AMOUNT|SERVICE_FEE|PENALTY|SMS_FARE|OPTION_FARE|CASH_PAYMENT|CC_PAYMENT|EX_PAYMENT|DP_PAYMENT|GC_PAYMENT|MCO_PAYMENT|INV_PAYMENT|GRO_PAYMENT|EDD_PAYMENT|IDL_PAYMENT|FF_PAYMENT|BOH_PAYMENT|ISW_PAYMENT|SFT_PAYMENT|CQ_PAYMENT|MS_PAYMENT|GGP_PAYMENT|EP_PAYMENT|TP_PAYMENT|COMMISSION|MU_AMOUNT|VAT_AMOUNT|OTHER_PAYMENT|GAIN_LOSS_AMOUNT|LOC_SSR_SEAT_AMOUNT|LOC_SSR_NTBL_AMOUNT|LOC_SSR_XBAG_AMOUNT|LOC_SSR_WBAG_AMOUNT|LOC_SSR_CATERING_AMOUNT|LOC_FARE|LOC_PAX_FARE|LOC_DISCOUNT|LOC_TRANSACTION_FEE|LOC_TAX|LOC_SURCHARGE|LOC_CE_AMOUNT|LOC_TF_AMOUNT|LOC_SERVICE_FEE|LOC_PENALTY|LOC_SMS_FARE|LOC_OPTION_FARE|LOC_COMMISSION|LOC_MU_AMOUNT|LOC_CASH_PAYMENT|LOC_CC_PAYMENT|LOC_EX_PAYMENT|LOC_DP_PAYMENT|LOC_GC_PAYMENT|LOC_MCO_PAYMENT|LOC_INV_PAYMENT|LOC_GRO_PAYMENT|LOC_EDD_PAYMENT|LOC_IDL_PAYMENT|LOC_FF_PAYMENT|LOC_BOH_PAYMENT|LOC_ISW_PAYMENT|LOC_SFT_PAYMENT|LOC_CQ_PAYMENT|LOC_MS_PAYMENT|LOC_GGP_PAYMENT|LOC_EP_PAYMENT|LOC_TP_PAYMENT|LOC_OTHER_PAYMENT|LOC_GAIN_LOSS_AMOUNT
PAX|09-06-2024|DOM|Reissue|NGN|CBQ|CBQTKT|NG|CALABAR TICKETING|OF|A|ACT|5|09-06-2024|0|0|0|0|0|0|-308428|-308428|0|-1400|-41429|-358000|0|0|0|-10000|0|0|0|0|523500|195757|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-308428|-308428|0|-1400|-41429|-358000|0|0|0|-10000|0|0|0|0|0|0|523500|195757|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Sales|NGN|KAN|KANTKT|NG|KANO TICKETING|OF|N|ACT|4|09-06-2024|0|0|0|0|0|0|-2544|-2544|0|0|-18000|0|0|0|0|0|0|0|0|0|0|20544|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2544|-2544|0|0|-18000|0|0|0|0|0|0|0|0|0|0|0|0|20544|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Sales|NGN|LOS|WAKANOW OTA|NG|WAKANOW COMPANY LIMITED|AG|A|ACT|9|09-06-2024|0|0|0|0|0|0|-205356|-205356|0|0|-89435|-660000|0|0|0|0|0|0|0|0|0|0|0|0|954791|0|0|0|0|0|0|0|0|0|0|0|0|12072|0|0|0|0|0|0|0|0|0|-205356|-205356|0|0|-89435|-660000|0|0|0|0|0|0|12072|0|0|0|0|0|0|0|954791|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Sales|NGN|LOS|RISING SUN TOUR |NG|RISING SUN TOUR LOGISTICS LTD|AG|A|ACT|2|09-06-2024|0|0|0|0|0|0|-55952|-55952|0|0|-13298|-60000|0|0|0|0|-160|0|0|0|0|0|0|0|129410|0|0|0|0|0|0|0|0|0|0|0|0|3357|0|0|0|0|0|0|0|0|0|-55952|-55952|0|0|-13298|-60000|0|0|0|0|-160|0|3357|0|0|0|0|0|0|0|129410|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Sales|NGN|QRW|SHEPHARD TRUST|NG|SHEPHARD TRUST TRAVELS|AG|A|ACT|5|09-06-2024|0|0|0|0|0|0|-110714|-110714|0|0|-20536|-180000|0|0|0|0|-320|0|0|0|0|0|0|0|311570|0|0|0|0|0|0|0|0|0|0|0|0|6643|0|0|0|0|0|0|0|0|0|-110714|-110714|0|0|-20536|-180000|0|0|0|0|-320|0|6643|0|0|0|0|0|0|0|311570|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Refund|NGN|CBQ|CBQTKT|NG|CALABAR TICKETING|OF|A|ACT|3|09-06-2024|6000|0|0|0|0|0|6000|0|0|0|0|0|0|0|0|0|0|0|0|-3000|-3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3000|-3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Exchange|NGN|LOS|AEROCC|NG|CALL CENTER|OF|N|ACT|2|09-06-2024|0|0|0|0|0|0|182|182|0|0|5054|0|0|0|0|0|0|0|0|0|-5236|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-10|0|0|0|0|0|0|0|0|0|182|182|0|0|5054|0|0|0|0|0|0|0|-10|0|0|0|-5236|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Exchange|NGN|YOL|H.A.M TRAVELS |NG|H.A.M TRAVELS NIG. LTD|AG|A|ACT|1|09-06-2024|0|0|0|0|0|0|70238|70238|0|0|8512|60000|0|0|0|0|0|0|0|0|-138750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-4214|0|0|0|0|0|0|0|0|0|70238|70238|0|0|8512|60000|0|0|0|0|0|0|-4214|0|0|0|-138750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|1|09-06-2024|0|0|0|0|0|0|-41667|-41667|0|-350|-13083|-60000|0|0|0|0|0|0|0|0|115100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-41667|-41667|0|-350|-13083|-60000|0|0|0|0|0|0|0|0|0|0|115100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|09-06-2024|DOM|Exchange|NGN|LOS|AEROCRC|NG|AERO CRC USERS|OF|A|ACT|10|09-06-2024|0|0|0|0|0|0|22619|22619|0|0|103732|120000|0|0|0|0|0|0|0|0|-246351|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-639|0|0|0|0|0|0|0|0|0|22619|22619|0|0|103732|120000|0|0|0|0|0|0|-639|0|0|0|-246351|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
