SOURCE|DATE_OF_ACTION|OPER_TYPE|ACTION|CURRENCY|SR_CITY|SR_CODE|SR_COUNTRY|SR_NAME|SR_TYPE|FCMI|RCAT|TKT_COUNT|REP_DATE|SSR_FARE|SSR_SEAT_AMOUNT|SSR_NTBL_AMOUNT|SSR_XBAG_AMOUNT|SSR_WBAG_AMOUNT|SSR_CATERING_AMOUNT|FARE|PAX_FARE|DISCOUNT|TRANSACTION_FEE|TAX|SURCHARGE|CE_AMOUNT|TF_AMOUNT|SERVICE_FEE|PENALTY|SMS_FARE|OPTION_FARE|CASH_PAYMENT|CC_PAYMENT|EX_PAYMENT|DP_PAYMENT|GC_PAYMENT|MCO_PAYMENT|INV_PAYMENT|GRO_PAYMENT|EDD_PAYMENT|IDL_PAYMENT|FF_PAYMENT|BOH_PAYMENT|ISW_PAYMENT|SFT_PAYMENT|CQ_PAYMENT|MS_PAYMENT|GGP_PAYMENT|EP_PAYMENT|TP_PAYMENT|COMMISSION|MU_AMOUNT|VAT_AMOUNT|OTHER_PAYMENT|GAIN_LOSS_AMOUNT|LOC_SSR_SEAT_AMOUNT|LOC_SSR_NTBL_AMOUNT|LOC_SSR_XBAG_AMOUNT|LOC_SSR_WBAG_AMOUNT|LOC_SSR_CATERING_AMOUNT|LOC_FARE|LOC_PAX_FARE|LOC_DISCOUNT|LOC_TRANSACTION_FEE|LOC_TAX|LOC_SURCHARGE|LOC_CE_AMOUNT|LOC_TF_AMOUNT|LOC_SERVICE_FEE|LOC_PENALTY|LOC_SMS_FARE|LOC_OPTION_FARE|LOC_COMMISSION|LOC_MU_AMOUNT|LOC_CASH_PAYMENT|LOC_CC_PAYMENT|LOC_EX_PAYMENT|LOC_DP_PAYMENT|LOC_GC_PAYMENT|LOC_MCO_PAYMENT|LOC_INV_PAYMENT|LOC_GRO_PAYMENT|LOC_EDD_PAYMENT|LOC_IDL_PAYMENT|LOC_FF_PAYMENT|LOC_BOH_PAYMENT|LOC_ISW_PAYMENT|LOC_SFT_PAYMENT|LOC_CQ_PAYMENT|LOC_MS_PAYMENT|LOC_GGP_PAYMENT|LOC_EP_PAYMENT|LOC_TP_PAYMENT|LOC_OTHER_PAYMENT|LOC_GAIN_LOSS_AMOUNT
PAX|12-06-2024|DOM|Sales|NGN|YOL|S B MANZO INVESTMENT|NG|S B MANZO INVESTMENT LTD|AG|A|ACT|1|12-06-2024|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|0|0|0|0|0|0|0|0|138750|0|0|0|0|0|0|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|138750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Sales|NGN|LOS|DHARR TRAVELS AND LO|NG|DHARR TRAVELS AND LOGISTICS LIMITED|AG|A|ACT|1|12-06-2024|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|0|0|0|0|0|0|0|0|138750|0|0|0|0|0|0|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|138750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Sales|NGN|LOS|PLANTINIUM AIR|NG|PLANTINIUM AIR TRAVEL AND LOGISTICS COMPANY LTD|AG|A|ACT|1|12-06-2024|0|0|0|0|0|0|-55952|-55952|0|0|-7798|-60000|0|0|0|0|0|0|0|0|0|0|0|0|123750|0|0|0|0|0|0|0|0|0|0|0|0|3357|0|0|0|0|0|0|0|0|0|-55952|-55952|0|0|-7798|-60000|0|0|0|0|0|0|3357|0|0|0|0|0|0|0|123750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Reissue|NGN|CBQ|LILY-RAZI TRAVELS|NG|LILY-RAZI TRAVELS AND LOGISTICS|AG|A|ACT|2|12-06-2024|-3500|0|0|0|0|0|-3500|0|0|0|0|0|0|0|0|0|0|0|0|0|3500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|1|12-06-2024|0|0|0|0|0|0|-70238|-70238|0|-350|-8512|-60000|0|0|0|0|0|0|0|0|139100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-70238|-70238|0|-350|-8512|-60000|0|0|0|0|0|0|0|0|0|0|139100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Exchange|NGN|YOL|YOLTKT|NG|YOLA TICKETING|OF|A|ACT|10|12-06-2024|0|0|0|0|0|0|183761|183761|0|1750|65358|656000|0|0|0|0|0|0|0|0|-906869|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1500|0|0|0|0|0|0|0|0|0|183761|183761|0|1750|65358|656000|0|0|0|0|0|0|-1500|0|0|0|-906869|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Reissue|NGN|YOL|YOLTKT|NG|YOLA TICKETING|OF|A|ACT|2|12-06-2024|-5000|0|0|0|0|0|-5000|0|0|0|0|0|0|0|0|0|0|0|0|0|5000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-5000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|2|12-06-2024|-3000|0|0|0|0|0|-25619|-22619|0|0|-6131|-60000|0|0|0|0|0|0|0|0|91750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1357|0|0|0|0|0|0|0|0|0|-25619|-22619|0|0|-6131|-60000|0|0|0|0|0|0|1357|0|0|0|91750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Sales|NGN|LOS|MFEST TRAVELS|NG|MFEST TRAVELS|AG|A|ACT|1|12-06-2024|0|0|0|0|0|0|-10333|-10333|0|0|-16017|-120000|0|0|0|0|0|0|0|0|0|0|0|0|146350|0|0|0|0|0|0|0|0|0|0|0|0|620|0|0|0|0|0|0|0|0|0|-10333|-10333|0|0|-16017|-120000|0|0|0|0|0|0|620|0|0|0|0|0|0|0|146350|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|12-06-2024|DOM|Sales|NGN|QRW|SHEPHARD TRUST|NG|SHEPHARD TRUST TRAVELS|AG|A|ACT|2|12-06-2024|0|0|0|0|0|0|-140476|-140476|0|0|-26012|-120000|0|0|0|0|0|0|0|0|0|0|0|0|286488|0|0|0|0|0|0|0|0|0|0|0|0|8428|0|0|0|0|0|0|0|0|0|-140476|-140476|0|0|-26012|-120000|0|0|0|0|0|0|8428|0|0|0|0|0|0|0|286488|0|0|0|0|0|0|0|0|0|0|0|0|0|0
