SOURCE|DATE_OF_ACTION|OPER_TYPE|ACTION|CURRENCY|SR_CITY|SR_CODE|SR_COUNTRY|SR_NAME|SR_TYPE|FCMI|RCAT|TKT_COUNT|REP_DATE|SSR_FARE|SSR_SEAT_AMOUNT|SSR_NTBL_AMOUNT|SSR_XBAG_AMOUNT|SSR_WBAG_AMOUNT|SSR_CATERING_AMOUNT|FARE|PAX_FARE|DISCOUNT|TRANSACTION_FEE|TAX|SURCHARGE|CE_AMOUNT|TF_AMOUNT|SERVICE_FEE|PENALTY|SMS_FARE|OPTION_FARE|CASH_PAYMENT|CC_PAYMENT|EX_PAYMENT|DP_PAYMENT|GC_PAYMENT|MCO_PAYMENT|INV_PAYMENT|GRO_PAYMENT|EDD_PAYMENT|IDL_PAYMENT|FF_PAYMENT|BOH_PAYMENT|ISW_PAYMENT|SFT_PAYMENT|CQ_PAYMENT|MS_PAYMENT|GGP_PAYMENT|EP_PAYMENT|TP_PAYMENT|COMMISSION|MU_AMOUNT|VAT_AMOUNT|OTHER_PAYMENT|GAIN_LOSS_AMOUNT|LOC_SSR_SEAT_AMOUNT|LOC_SSR_NTBL_AMOUNT|LOC_SSR_XBAG_AMOUNT|LOC_SSR_WBAG_AMOUNT|LOC_SSR_CATERING_AMOUNT|LOC_FARE|LOC_PAX_FARE|LOC_DISCOUNT|LOC_TRANSACTION_FEE|LOC_TAX|LOC_SURCHARGE|LOC_CE_AMOUNT|LOC_TF_AMOUNT|LOC_SERVICE_FEE|LOC_PENALTY|LOC_SMS_FARE|LOC_OPTION_FARE|LOC_COMMISSION|LOC_MU_AMOUNT|LOC_CASH_PAYMENT|LOC_CC_PAYMENT|LOC_EX_PAYMENT|LOC_DP_PAYMENT|LOC_GC_PAYMENT|LOC_MCO_PAYMENT|LOC_INV_PAYMENT|LOC_GRO_PAYMENT|LOC_EDD_PAYMENT|LOC_IDL_PAYMENT|LOC_FF_PAYMENT|LOC_BOH_PAYMENT|LOC_ISW_PAYMENT|LOC_SFT_PAYMENT|LOC_CQ_PAYMENT|LOC_MS_PAYMENT|LOC_GGP_PAYMENT|LOC_EP_PAYMENT|LOC_TP_PAYMENT|LOC_OTHER_PAYMENT|LOC_GAIN_LOSS_AMOUNT
PAX|17-06-2024|DOM|Refund|NGN|ABV|ABVTKT|NG|ABUJA TICKETING|OF|A|ACT|1|17-06-2024|0|0|0|0|0|0|60714|60714|0|0|8036|60000|0|0|0|0|0|0|0|0|0|-128750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|60714|60714|0|0|8036|60000|0|0|0|0|0|0|0|0|0|0|0|-128750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Refund|NGN|ABB|ABBTKT|NG|ASABA TICKETING|OF|A|ACT|1|17-06-2024|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Reissue|NGN|LOS|BUKTEXTRAVELS|NG|BUKTEXTRAVELS AND LOGISTICS|AG|A|ACT|2|17-06-2024|0|0|0|0|0|0|-158572|-158572|0|0|-23428|-120000|0|0|0|-10000|0|0|0|0|282000|0|0|0|30000|0|0|0|0|0|0|0|0|0|0|0|0|9514|0|0|0|0|0|0|0|0|0|-158572|-158572|0|0|-23428|-120000|0|0|0|-10000|0|0|9514|0|0|0|282000|0|0|0|30000|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Refund|NGN|SKO|HEXCEL TRAVELS|NG|HEXCEL TRAVELS|AG|A|ACT|2|17-06-2024|6000|0|0|0|0|0|6000|0|0|0|0|0|0|0|0|0|0|0|0|-3000|-3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3000|-3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Exchange|NGN|SKO|SKOTKT|NG|SOKOTO TICKETING|OF|A|ACT|4|17-06-2024|0|0|0|0|0|0|212714|212714|0|350|41736|300000|0|0|0|0|0|0|0|0|-554800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-8548|0|0|0|0|0|0|0|0|0|212714|212714|0|350|41736|300000|0|0|0|0|0|0|-8548|0|0|0|-554800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Exchange|NGN|LOS|BUKTEXTRAVELS|NG|BUKTEXTRAVELS AND LOGISTICS|AG|A|ACT|2|17-06-2024|0|0|0|0|0|0|139524|139524|0|0|22476|120000|0|0|0|0|0|0|0|0|-282000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-8371|0|0|0|0|0|0|0|0|0|139524|139524|0|0|22476|120000|0|0|0|0|0|0|-8371|0|0|0|-282000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Sales|NGN|LOS|ST FRANCIS TRAVELS |NG|ST FRANCIS TRAVELS AND TIOURS LTD|AG|A|ACT|2|17-06-2024|0|0|0|0|0|0|-70238|-70238|0|0|-14012|-60000|0|0|0|0|-160|0|0|0|0|0|0|0|144410|0|0|0|0|0|0|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|0|0|-70238|-70238|0|0|-14012|-60000|0|0|0|0|-160|0|4214|0|0|0|0|0|0|0|144410|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Sales|NGN|ABV|ABVTKT|NG|ABUJA TICKETING|OF|A|ACT|28|17-06-2024|-215200|0|0|-215200|0|0|-271152|-55952|0|0|-7798|-60000|0|0|0|0|0|0|62400|0|0|276550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-215200|0|0|-271152|-55952|0|0|-7798|-60000|0|0|0|0|0|0|0|0|62400|0|0|276550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Sales|NGN|CBQ|LILY-RAZI TRAVELS|NG|LILY-RAZI TRAVELS AND LOGISTICS|AG|A|ACT|3|17-06-2024|0|0|0|0|0|0|-16666|-16666|0|0|-16334|-120000|0|0|0|0|-160|0|0|0|0|0|0|0|153160|0|0|0|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|-16666|-16666|0|0|-16334|-120000|0|0|0|0|-160|0|1000|0|0|0|0|0|0|0|153160|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Reissue|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|2|17-06-2024|0|0|0|0|0|0|-83334|-83334|0|-700|-19666|-120000|0|0|0|-5000|0|0|0|0|193700|35000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-83334|-83334|0|-700|-19666|-120000|0|0|0|-5000|0|0|0|0|0|0|193700|35000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|17-06-2024|DOM|Sales|NGN|IN|B2C|IN|B2C|IN|A|ACT|803|17-06-2024|-561000|0|0|0|0|0|-14650913|-14089913|0|-112700|-3545936|-25242000|0|0|0|0|-42080|0|0|43593629|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-14650913|-14089913|0|-112700|-3545936|-25242000|0|0|0|0|-42080|0|0|0|0|43593629|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
