SOURCE|DATE_OF_ACTION|OPER_TYPE|ACTION|CURRENCY|SR_CITY|SR_CODE|SR_COUNTRY|SR_NAME|SR_TYPE|FCMI|RCAT|TKT_COUNT|REP_DATE|SSR_FARE|SSR_SEAT_AMOUNT|SSR_NTBL_AMOUNT|SSR_XBAG_AMOUNT|SSR_WBAG_AMOUNT|SSR_CATERING_AMOUNT|FARE|PAX_FARE|DISCOUNT|TRANSACTION_FEE|TAX|SURCHARGE|CE_AMOUNT|TF_AMOUNT|SERVICE_FEE|PENALTY|SMS_FARE|OPTION_FARE|CASH_PAYMENT|CC_PAYMENT|EX_PAYMENT|DP_PAYMENT|GC_PAYMENT|MCO_PAYMENT|INV_PAYMENT|GRO_PAYMENT|EDD_PAYMENT|IDL_PAYMENT|FF_PAYMENT|BOH_PAYMENT|ISW_PAYMENT|SFT_PAYMENT|CQ_PAYMENT|MS_PAYMENT|GGP_PAYMENT|EP_PAYMENT|TP_PAYMENT|COMMISSION|MU_AMOUNT|VAT_AMOUNT|OTHER_PAYMENT|GAIN_LOSS_AMOUNT|LOC_SSR_SEAT_AMOUNT|LOC_SSR_NTBL_AMOUNT|LOC_SSR_XBAG_AMOUNT|LOC_SSR_WBAG_AMOUNT|LOC_SSR_CATERING_AMOUNT|LOC_FARE|LOC_PAX_FARE|LOC_DISCOUNT|LOC_TRANSACTION_FEE|LOC_TAX|LOC_SURCHARGE|LOC_CE_AMOUNT|LOC_TF_AMOUNT|LOC_SERVICE_FEE|LOC_PENALTY|LOC_SMS_FARE|LOC_OPTION_FARE|LOC_COMMISSION|LOC_MU_AMOUNT|LOC_CASH_PAYMENT|LOC_CC_PAYMENT|LOC_EX_PAYMENT|LOC_DP_PAYMENT|LOC_GC_PAYMENT|LOC_MCO_PAYMENT|LOC_INV_PAYMENT|LOC_GRO_PAYMENT|LOC_EDD_PAYMENT|LOC_IDL_PAYMENT|LOC_FF_PAYMENT|LOC_BOH_PAYMENT|LOC_ISW_PAYMENT|LOC_SFT_PAYMENT|LOC_CQ_PAYMENT|LOC_MS_PAYMENT|LOC_GGP_PAYMENT|LOC_EP_PAYMENT|LOC_TP_PAYMENT|LOC_OTHER_PAYMENT|LOC_GAIN_LOSS_AMOUNT
PAX|06-06-2024|DOM|Reissue|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|10|06-06-2024|0|0|0|0|0|0|-447691|-447691|0|-1750|-114605|-660000|0|0|0|-25050|0|0|50050|0|1053044|146002|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-447691|-447691|0|-1750|-114605|-660000|0|0|0|-25050|0|0|0|0|50050|0|1053044|146002|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Reissue|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|14|06-06-2024|0|0|0|0|0|0|-315143|-315143|0|-3150|-137608|-793000|0|0|0|-10000|0|0|0|0|1193901|65000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2214|0|0|0|0|0|0|0|0|0|-315143|-315143|0|-3150|-137608|-793000|0|0|0|-10000|0|0|2214|0|0|0|1193901|65000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|2|06-06-2024|-4000|0|0|0|0|0|-4000|0|0|0|0|0|0|0|0|0|0|0|0|0|4000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-4000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Reissue|NGN|ABV|ABVTKT|NG|ABUJA TICKETING|OF|A|ACT|2|06-06-2024|-2000|0|0|0|0|0|-2000|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Reissue|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|M|ACT|1|06-06-2024|0|0|0|0|0|0|-70238|-70238|0|0|-2000|-60000|0|0|0|0|0|0|0|0|132238|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-70238|-70238|0|0|-2000|-60000|0|0|0|0|0|0|0|0|0|0|132238|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Sales|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|4|06-06-2024|0|0|0|0|0|0|-423572|-423572|166430|0|-62679|-300000|0|0|0|0|0|0|0|0|0|619821|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-423572|-423572|166430|0|-62679|-300000|0|0|0|0|0|0|0|0|0|0|0|619821|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Refund|NGN|YOL|H.A.M TRAVELS |NG|H.A.M TRAVELS NIG. LTD|AG|A|ACT|3|06-06-2024|6000|0|0|0|0|0|61952|55952|0|0|7798|60000|0|0|0|-13988|0|0|0|-3000|-3000|0|0|0|-109762|0|0|0|0|0|0|0|0|0|0|0|0|-3357|0|0|0|0|0|0|0|0|0|61952|55952|0|0|7798|60000|0|0|0|-13988|0|0|-3357|0|0|-3000|-3000|0|0|0|-109762|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Sales|NGN|LOS|WAKANOW OTA|NG|WAKANOW COMPANY LIMITED|AG|A|ACT|1|06-06-2024|0|0|0|0|0|0|-22619|-22619|0|0|-6131|-60000|0|0|0|0|0|0|0|0|0|0|0|0|88750|0|0|0|0|0|0|0|0|0|0|0|0|1357|0|0|0|0|0|0|0|0|0|-22619|-22619|0|0|-6131|-60000|0|0|0|0|0|0|1357|0|0|0|0|0|0|0|88750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Reissue|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|2|06-06-2024|0|0|0|0|0|0|-88095|-88095|0|-350|-17893|-120000|0|0|0|-5000|0|0|0|0|226338|5000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-88095|-88095|0|-350|-17893|-120000|0|0|0|-5000|0|0|0|0|0|0|226338|5000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|06-06-2024|DOM|Reissue|NGN|ABV|ABVTKT|NG|ABUJA TICKETING|OF|A|ACT|11|06-06-2024|0|0|0|0|0|0|-136141|-136141|0|-2100|-72609|-656000|0|0|0|0|0|0|0|0|866850|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|-136141|-136141|0|-2100|-72609|-656000|0|0|0|0|0|0|1000|0|0|0|866850|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
